Product,Sub-product,Issue,Sub-issue,State,Company,Company response,Timely response?,Complaint ID,ZIP code
3,25,49,20,7,494,1,1,1277749,90241
4,27,23,15,29,1127,1,1,1277752,64134
3,25,47,36,8,504,3,1,1278040,80231
3,25,49,20,7,504,3,1,1277748,90241
3,25,49,26,39,494,3,1,1277575,14094
3,25,49,0,51,494,1,1,1277596,84067
8,25,21,22,21,1153,1,1,1277735,42701
4,24,24,11,39,955,1,1,1277703,12721
1,42,60,22,43,600,1,1,1277700,18510
3,25,49,0,51,504,1,1,1277597,84067
3,25,49,0,51,1398,1,1,1277598,84067
3,25,83,28,50,494,3,1,1277608,76117
10,26,34,22,28,16,1,1,1277607,55423
6,11,55,22,9,955,1,1,1277641,6076
4,27,24,14,12,1485,1,1,1277637,32359
10,26,34,22,8,1127,1,1,1277734,80403
3,25,49,20,7,1398,1,1,1277750,90241
3,25,83,29,50,494,1,1,1278643,77407
3,25,31,23,32,494,1,1,1276408,27513
4,25,24,12,39,661,1,1,1276636,10128
2,25,70,22,8,195,2,1,1276235,80207
3,25,31,23,36,504,1,1,1276718,7712
4,21,23,45,50,1401,1,1,1276694,78046
4,25,24,11,13,661,1,1,1278820,30319
3,25,49,20,18,494,1,1,1278853,60445
6,6,55,22,7,996,1,1,1278755,91504
3,25,83,28,13,494,1,1,1275142,30518
3,25,49,0,7,494,1,1,1274839,91325
3,25,49,1,7,504,1,1,1274836,91325
4,1,23,15,29,81,4,1,1274816,63052
3,25,49,32,12,1398,1,1,1274897,33974
4,7,24,11,50,486,3,1,1274890,77040
3,25,49,0,50,494,1,1,1274906,78155
3,25,49,1,24,504,4,1,1274902,20658
3,25,83,28,12,494,3,1,1274943,34453
4,27,24,14,50,409,3,1,1274986,75006
2,25,35,22,12,279,1,1,1274984,32832
3,25,49,1,20,1398,1,1,1275137,66502
4,21,24,13,7,858,1,1,1275131,90034
3,25,31,21,32,494,4,1,1275130,28501
6,6,54,22,39,661,1,1,1275467,13035
0,28,1,22,42,1419,1,1,1275283,97502
0,4,72,22,39,186,2,1,1275240,11221
4,25,40,18,24,1011,3,1,1275466,21750
3,25,49,20,12,494,4,1,1275432,33578
4,27,46,8,7,295,1,1,1275395,91423
6,29,55,22,7,190,1,1,1275316,91325
3,25,49,20,7,494,1,1,1275489,92504
3,25,83,28,52,504,3,1,1275481,20175
2,25,28,22,36,1341,1,1,1275500,7302
4,25,23,15,38,78,1,1,1275601,89117
0,0,1,22,13,753,3,1,1275638,30087
3,25,49,35,49,1398,3,1,1275759,37212
1,19,60,22,52,291,1,1,1275868,22630
3,25,31,23,6,1398,1,1,1275884,85044
3,25,49,1,6,504,4,1,1275885,85044
4,27,24,14,29,489,3,1,1276498,64119
2,25,32,22,11,312,1,1,1276562,19701
2,25,86,22,8,598,1,1,1276047,80210
4,27,24,12,32,1498,1,1,1276017,27612
3,25,49,35,55,504,1,1,1276042,99352
5,10,43,22,27,903,4,1,1276064,48818
4,7,46,42,8,489,3,1,1276056,81507
0,37,1,22,40,81,4,1,1276187,43021
4,7,24,14,4,73,1,1,1276174,72342
4,27,37,25,55,1307,1,1,1276230,98248
4,21,24,11,18,1401,4,1,1276305,60649
3,25,49,35,13,494,1,1,1276598,30344
6,6,7,22,30,112,1,1,1276466,38629
1,42,73,22,7,729,1,1,1276419,95521
4,21,24,14,7,235,1,1,1276444,92028
4,7,24,14,27,463,3,1,1276504,48047
3,25,49,35,50,494,4,1,1276166,78665
6,40,54,22,18,190,0,1,1276617,60645
3,25,49,0,50,504,1,1,1274907,78155
3,25,49,0,39,1398,1,1,1276586,14094
3,25,49,32,12,494,1,1,1274899,33974
1,42,73,22,50,1498,1,1,1274905,78155
6,6,55,22,50,955,1,1,1274883,75075
3,25,49,32,12,504,1,1,1274898,33974
4,1,24,12,32,81,4,1,1274866,28226
3,25,83,28,13,504,1,1,1275143,30518
3,25,83,28,7,494,3,1,1276093,95066
6,29,54,22,55,190,4,1,1276122,98366
0,37,1,22,7,1498,1,1,1275597,91722
4,7,23,15,52,312,3,1,1276538,20147
4,27,24,11,27,246,1,1,1276584,48509
4,21,24,12,47,740,3,1,1274868,29730
3,25,49,20,7,504,4,1,1275621,92606
4,27,37,25,24,489,3,1,1276512,21114
1,42,73,22,12,600,1,1,1274812,34744
4,7,46,8,55,312,3,1,1274814,20011
6,6,54,22,32,955,1,1,1275367,28078
1,42,60,22,24,1506,1,1,1274805,20747
3,25,49,35,55,494,3,1,1276043,99352
4,27,37,38,13,489,3,1,1275581,31909
4,21,37,25,56,303,1,1,1276558,54703
3,25,49,20,24,494,3,1,1274889,21631
3,25,30,2,42,494,1,1,1276030,97380
4,21,37,38,43,1336,1,1,1275187,16830
3,25,47,36,18,494,1,1,1276445,60074
6,6,54,22,39,1229,4,1,1275357,12208
3,25,49,1,57,504,4,1,1275984,25403
3,25,49,1,7,504,1,1,1275314,91325
3,25,49,32,39,1398,1,1,1275976,11106
3,25,49,32,39,504,1,1,1275975,11106
4,27,24,11,18,489,3,1,1275215,60466
2,25,0,22,43,450,2,1,1275204,15106
3,25,49,26,12,1398,3,1,1276004,33884
4,25,46,42,8,1307,1,1,1275997,80210
6,6,55,22,39,190,3,1,1275176,14224
1,42,73,22,6,459,1,1,1275174,85712
0,4,87,22,43,1229,4,1,1275303,17543
3,25,49,32,29,518,1,1,1275154,63116
4,21,24,14,23,1296,1,1,1275170,1527
3,25,49,1,7,494,4,1,1275313,91325
3,25,31,31,52,504,4,1,1275904,23834
0,28,36,22,18,1419,1,1,1275721,60640
4,25,24,11,18,489,3,1,1276446,60074
3,25,31,21,27,494,1,1,1275932,48335
4,25,24,11,2,409,4,1,1275934,36305
3,25,49,32,39,1398,1,1,1274850,11106
0,0,36,22,47,729,1,1,1276192,29412
10,26,16,22,43,16,1,1,1276416,18452
3,25,30,2,9,494,1,1,1275623,94709
4,7,81,43,12,661,1,1,1275509,33634
4,25,23,15,50,1520,1,1,1275542,75181
4,25,24,11,40,81,4,1,1275711,45140
6,5,55,22,0,1419,1,1,1275490,9012
4,27,24,11,22,1401,4,1,1275630,70435
1,42,60,22,40,81,4,1,1275718,44614
2,25,45,22,32,450,1,1,1275952,28086
4,7,81,39,2,486,1,1,1275443,35810
4,21,24,11,44,393,1,1,1275450,19144
4,7,24,14,42,1341,1,1,1276053,97462
3,25,49,35,13,504,4,1,1276597,30344
0,0,1,22,39,1498,1,1,1276411,10462
3,25,49,0,7,504,4,1,1276420,95521
3,25,49,1,6,494,4,1,1275886,85044
9,14,84,22,13,113,1,1,1275890,30017
4,7,24,11,18,312,1,1,1276608,60617
4,27,24,11,39,1054,1,1,1275897,10033
4,27,81,43,47,158,1,1,1275351,29501
4,25,24,11,28,489,3,1,1279031,56482
3,25,49,35,28,504,3,1,1279030,56482
3,25,31,31,50,494,4,1,1278793,78681
4,27,37,25,32,489,3,1,1278824,28645
4,1,37,38,18,81,4,1,1278742,60445
3,25,49,1,7,494,4,1,1276577,91325
3,25,49,26,7,494,3,1,1275842,93722
3,25,49,35,49,504,4,1,1276605,38183
2,25,13,22,7,312,2,1,1275848,92376
2,25,13,22,49,312,3,1,1275929,37416
4,25,24,11,50,486,1,1,1275144,77493
3,25,31,31,12,494,1,1,1274852,33610
2,25,63,22,23,598,1,1,1276567,1089
6,11,54,22,27,579,4,1,1276355,49316
4,25,24,11,2,489,3,1,1276664,35080
0,4,36,22,12,190,1,1,1276653,33160
6,29,55,22,32,198,4,1,1276917,27332
3,25,49,0,50,504,4,1,1276908,77459
8,25,15,22,56,382,1,1,1276710,53083
6,5,54,22,24,635,4,1,1276701,20723
6,17,55,22,7,312,3,1,1276697,92656
6,29,55,22,32,174,1,1,1276716,27265
6,5,54,22,42,1247,3,1,1276720,97086
3,25,31,23,36,494,1,1,1276719,7712
3,25,49,0,50,494,1,1,1276910,77459
6,6,7,22,23,1498,1,1,1276339,1473
4,21,37,38,51,915,1,1,1276365,84128
1,19,73,22,22,1242,1,1,1275900,71103
6,5,54,22,52,198,4,1,1274803,20148
6,29,54,22,8,198,4,1,1276363,94503
6,6,27,22,28,122,4,1,1275775,63104
4,21,24,11,18,1401,4,1,1276304,60649
3,25,30,30,23,504,1,1,1276306,1606
4,27,24,13,13,1296,3,1,1276281,30349
4,27,37,25,9,1122,1,1,1276330,6260
3,25,49,32,15,504,3,1,1276392,96814
0,4,1,22,24,1024,1,1,1276275,21801
3,25,49,0,7,1398,1,1,1275315,91325
6,5,54,22,9,1247,1,1,1275804,6514
4,27,46,8,13,622,1,1,1275739,30096
6,6,55,22,7,122,4,1,1275776,91501
4,25,37,25,39,1223,1,1,1275812,11743
6,6,55,22,7,996,1,1,1277027,91730
4,32,81,40,29,490,1,1,1276202,63125
1,19,73,22,27,185,1,1,1277193,48180
4,27,23,6,12,468,3,1,1277192,33179
4,21,40,3,55,1166,1,1,1277131,98118
3,25,49,0,36,1398,1,1,1277100,7065
6,6,7,22,7,996,1,1,1277127,95123
3,25,31,21,38,504,1,1,1277090,45724
3,25,31,21,38,494,1,1,1277088,51563
3,25,47,36,12,494,1,1,1277126,34609
4,21,24,12,12,858,1,1,1277102,32824
8,25,74,22,50,1291,1,1,1277105,75077
6,5,54,22,42,579,4,1,1277181,97756
6,6,54,22,8,996,1,1,1277153,80634
3,25,47,36,18,494,1,1,1277148,60445
6,29,55,22,50,955,4,1,1277147,78660
4,21,24,14,50,858,1,1,1277174,78217
4,25,24,11,56,853,1,1,1277166,53566
6,6,27,22,43,1171,0,1,1277162,17050
4,27,24,11,50,489,3,1,1277171,76179
1,19,60,22,8,1341,3,1,1277183,80904
2,25,35,22,13,517,1,1,1277189,30331
10,26,34,22,12,1401,4,1,1277184,33331
2,25,35,22,34,312,1,1,1277187,69130
3,25,49,0,23,494,1,1,1277185,1107
3,25,49,0,6,504,4,1,1277200,85032
2,25,71,22,36,190,1,1,1277205,8536
4,26,23,15,52,966,1,1,1277110,20155
5,10,62,22,36,1038,3,1,1275377,8528
3,25,31,31,52,494,1,1,1275903,23834
6,17,54,22,39,312,3,1,1275823,11731
4,7,37,25,21,1532,3,1,1275141,40205
4,21,24,11,42,140,1,1,1275690,97229
4,25,23,15,39,981,0,1,1276485,10801
3,25,83,29,39,494,1,1,1276208,14031
4,25,24,11,50,489,3,1,1275636,76017
4,27,37,25,23,246,1,1,1276580,1876
4,21,24,14,56,330,0,1,1272984,53228
4,27,24,11,43,489,3,1,1274981,17702
1,42,60,22,42,505,4,1,1274067,97702
6,5,77,22,29,996,1,1,1274461,64081
4,25,24,11,12,419,1,1,1273898,33909
0,4,36,22,19,729,1,1,1273322,47150
3,25,49,0,12,1398,1,1,1273092,32205
6,5,55,22,6,955,1,1,1273914,85032
0,0,1,22,23,81,4,1,1273083,20902
3,25,49,20,12,504,4,1,1273151,32832
3,25,30,30,6,494,1,1,1273138,86305
4,21,46,8,19,234,3,1,1273213,46574
1,34,59,22,32,842,1,1,1273277,27504
3,25,31,23,39,504,3,1,1273220,10457
4,7,23,15,50,312,3,1,1273258,75098
3,25,49,1,8,494,1,1,1273869,80220
0,28,1,22,50,729,3,1,1273801,78260
4,21,24,14,7,1401,4,1,1273495,92118
3,25,49,0,43,494,1,1,1273612,17362
4,27,24,11,27,39,1,1,1273780,49085
4,21,24,14,39,1401,1,1,1273659,11234
4,27,37,25,56,41,1,1,1273640,53520
1,19,60,22,7,1069,4,1,1273770,92879
0,37,1,22,39,568,4,1,1273722,14534
4,25,37,25,12,311,1,1,1273756,32336
3,25,49,20,12,494,1,1,1273754,32336
3,25,49,0,39,494,1,1,1273824,10940
3,25,31,31,7,504,4,1,1273872,91362
4,21,37,25,7,30,0,1,1273974,92595
4,21,23,6,39,1175,0,1,1273923,10977
0,4,72,22,24,190,1,1,1273930,21201
4,27,24,11,4,489,3,1,1273924,72704
3,25,49,0,40,504,3,1,1273822,43938
3,25,49,20,39,494,1,1,1274007,10950
3,25,49,0,39,494,1,1,1274166,11106
3,25,31,23,32,1398,1,1,1274162,28105
6,5,7,22,7,1247,3,1,1274082,92071
4,21,23,15,7,274,1,1,1274155,93535
0,0,36,22,32,1498,1,1,1274240,28105
3,25,49,1,13,494,1,1,1274453,30093
1,19,60,22,18,450,1,1,1274257,60126
4,27,37,25,32,696,1,1,1274303,28215
0,4,1,22,12,1341,1,1,1274446,33176
3,25,31,23,36,494,4,1,1274378,7740
0,4,72,22,36,1498,2,1,1274330,8724
4,21,24,11,6,1385,1,1,1274352,85326
4,21,37,25,12,377,1,1,1274348,32092
4,21,40,3,52,1401,1,1,1274375,20111
0,4,1,22,13,967,4,1,1274389,30362
6,11,77,22,32,955,1,1,1274384,28205
6,11,54,22,18,1498,1,1,1274403,60560
4,27,37,38,18,30,0,1,1274429,60445
10,26,16,22,50,1401,4,1,1274439,77084
3,25,30,2,40,504,1,1,1274447,43004
4,1,23,15,29,582,1,1,1275092,63090
3,25,49,32,7,494,1,1,1274485,90047
3,25,30,5,50,1398,4,1,1274518,78225
0,28,1,22,56,729,1,1,1274542,53172
2,25,13,22,6,729,1,1,1274540,85018
2,25,82,22,27,1419,1,1,1274526,48313
3,25,49,0,34,494,1,1,1272638,68111
0,4,1,22,7,1498,1,1,1273730,91105
3,25,49,1,2,1398,1,1,1272678,35405
4,27,24,13,18,1038,3,1,1272704,60532
0,4,58,22,7,729,1,1,1274987,96080
4,27,24,11,43,864,1,1,1274980,17702
4,21,40,3,50,48,1,1,1272741,78240
2,25,6,22,41,113,1,1,1274519,74643
4,27,46,42,43,1491,1,1,1275061,19144
0,4,1,22,13,1498,2,1,1275016,30813
4,7,24,14,43,463,3,1,1275057,19057
3,25,49,0,7,1398,1,1,1275055,94109
4,7,81,39,7,1034,1,1,1275053,92587
1,19,80,22,27,1209,4,1,1275074,48239
3,25,31,23,36,504,1,1,1274377,7740
3,25,49,20,27,1398,3,1,1272851,48910
0,28,1,22,47,1294,4,1,1273584,29301
3,25,49,20,50,494,4,1,1273576,79316
3,25,49,1,18,494,3,1,1276518,61201
3,25,83,28,39,494,1,1,1273669,14608
2,25,32,22,56,1419,2,1,1273607,53216
2,25,63,22,21,729,1,1,1273626,40214
3,25,49,20,40,825,4,1,1273613,44622
3,25,49,20,7,504,1,1,1274912,94578
0,4,72,22,8,1498,1,1,1274437,80120
3,25,31,23,36,504,3,1,1272727,7410
6,6,54,22,27,190,1,1,1272715,49508
6,29,54,22,2,190,0,1,1272712,36017
4,25,24,11,36,1070,1,1,1272705,7076
3,25,31,31,50,494,1,1,1272728,76051
3,25,31,21,40,494,1,1,1274408,43125
3,25,83,28,40,494,3,1,1273481,44851
4,27,24,11,39,468,1,1,1274393,13901
4,25,23,15,36,80,3,1,1273591,8724
6,5,54,22,27,996,1,1,1273531,48021
4,27,24,14,7,489,3,1,1274422,92505
3,25,49,20,50,504,3,1,1273577,79316
4,27,24,14,7,928,1,1,1273558,90069
6,11,55,22,50,1477,1,1,1273514,78681
8,25,15,22,22,449,1,1,1273783,71047
3,25,49,20,39,494,1,1,1273599,11550
9,30,84,22,7,1419,1,1,1274360,94610
3,25,31,23,32,1398,1,1,1272731,28117
3,25,83,28,7,504,3,1,1272672,91752
3,25,83,28,52,494,3,1,1272670,23228
3,25,49,1,50,494,1,1,1272666,75081
1,42,73,22,39,1230,1,1,1272693,10703
1,42,73,22,39,1230,1,1,1272694,10703
3,25,49,20,27,494,3,1,1272663,48051
3,25,30,30,29,504,1,1,1273460,63367
4,27,24,11,21,661,1,1,1273469,40508
4,25,24,11,43,1054,3,1,1276582,15202
2,25,26,22,34,729,1,1,1273421,68978
4,1,23,15,50,983,4,1,1272634,75075
3,25,49,20,2,494,1,1,1273430,35816
6,6,55,22,27,955,1,1,1274224,48168
0,28,36,22,22,729,1,1,1273488,70116
4,32,23,45,50,15,0,1,1273439,77380
4,27,24,11,7,453,4,1,1274341,91601
3,25,83,28,50,1398,1,1,1274169,77261
3,25,31,21,50,504,4,1,1274785,77056
3,25,49,26,16,494,1,1,1274552,50401
6,11,54,22,13,1498,1,1,1273066,30038
10,26,16,22,39,450,1,1,1274792,10459
3,25,31,23,55,494,1,1,1273807,98274
2,25,63,22,36,312,2,1,1276613,7105
4,27,24,11,39,489,3,1,1273400,10128
0,28,1,22,27,1498,1,1,1275017,48103
4,21,24,14,12,630,1,1,1273386,32714
3,25,31,23,50,494,1,1,1274517,78225
3,25,47,36,32,494,1,1,1274525,27513
2,25,63,22,50,195,3,1,1274521,78225
2,25,6,22,50,1498,1,1,1274523,78225
3,25,49,26,50,504,1,1,1274516,78225
3,25,49,20,24,504,4,1,1272639,20707
1,19,60,22,13,1294,4,1,1274550,30017
4,27,24,11,40,232,1,1,1272641,45042
0,28,1,22,12,967,4,1,1275151,34797
0,4,87,22,39,1341,2,1,1274488,10453
0,4,1,22,18,518,4,1,1275064,60502
3,25,49,20,12,1398,1,1,1273153,32832
10,26,16,22,55,829,1,1,1275112,98409
4,27,40,16,55,352,1,1,1275109,98499
1,19,80,22,27,409,3,1,1275079,48239
3,25,83,28,7,1398,3,1,1275096,91381
1,19,80,22,27,772,0,1,1275082,48239
4,21,37,25,32,1009,1,1,1275066,27516
4,21,24,14,12,658,1,1,1275068,33179
0,28,87,22,27,1419,1,1,1273403,48235
4,27,40,3,31,246,1,1,1273857,59719
10,26,16,22,39,1227,1,1,1273402,12814
6,29,77,22,12,312,1,1,1273068,33763
0,28,1,22,55,190,1,1,1275045,98117
1,19,80,22,27,260,4,1,1275078,48239
3,25,49,26,47,504,1,1,1275050,29206
4,7,81,39,43,729,1,1,1275052,15132
6,6,7,22,28,1498,1,1,1275044,55337
2,25,35,22,8,279,1,1,1275037,80221
2,25,45,22,7,1429,2,1,1273268,94066
4,21,24,14,21,879,3,1,1273331,42211
0,4,1,22,6,312,1,1,1273219,85201
6,11,55,22,12,579,4,1,1274238,33868
6,11,54,22,29,579,4,1,1273337,63125
6,6,55,22,39,1247,1,1,1274456,12550
4,32,23,45,37,940,4,1,1273334,87532
2,25,82,22,7,190,2,1,1273358,94087
6,6,54,22,22,996,1,1,1273414,70805
3,25,31,23,39,494,4,1,1273221,22578
1,42,60,22,36,568,4,1,1273231,8005
0,4,36,22,18,190,2,1,1273234,60618
4,7,23,45,57,486,1,1,1273274,26710
4,7,24,11,12,1054,1,1,1273199,32407
4,27,24,11,12,489,3,1,1273198,32407
3,25,49,32,24,494,3,1,1273329,21061
4,27,24,11,22,1392,3,1,1273878,72102
3,25,49,1,40,494,1,1,1273207,44122
4,27,37,25,12,489,3,1,1273196,33309
6,29,55,22,20,996,1,1,1273161,67037
4,27,24,14,50,1164,1,1,1273166,75006
4,27,24,11,36,1054,1,1,1273189,7438
6,6,54,22,36,312,1,1,1273289,8822
1,41,73,22,50,1419,1,1,1273142,77478
3,25,49,26,12,504,1,1,1273137,33010
8,25,21,22,8,1291,1,1,1273106,80012
0,28,1,22,43,1229,4,1,1273115,19149
9,15,84,22,7,1419,3,1,1274279,91801
4,7,40,3,28,873,1,1,1274291,56571
4,27,37,38,17,1307,1,1,1274282,83686
3,25,49,0,40,504,1,1,1274290,43065
4,27,24,14,39,1401,1,1,1274248,10704
4,7,46,9,28,312,1,1,1274264,55376
4,25,24,11,40,97,1,1,1274274,44333
3,25,49,0,32,494,4,1,1274244,28052
4,7,37,25,6,31,1,1,1274137,85009
3,25,30,30,41,504,4,1,1274468,74743
4,24,24,11,12,996,1,1,1272650,33168
6,6,55,22,42,955,1,1,1274134,97702
2,25,86,22,20,279,1,1,1274099,66104
3,25,30,30,41,494,1,1,1274469,74743
4,7,24,14,17,251,1,1,1274086,83843
4,27,37,25,7,489,3,1,1274100,90255
2,25,63,22,7,729,1,1,1276921,90806
3,25,49,0,47,504,4,1,1276920,29575
3,25,49,20,32,494,1,1,1273064,27705
3,25,49,32,27,494,1,1,1276662,48088
3,25,49,32,27,1398,1,1,1276663,48088
2,25,82,22,7,729,1,1,1276725,92688
4,27,40,3,50,1080,1,1,1273992,75063
3,25,49,20,10,494,1,1,1274077,20019
2,25,82,22,52,174,1,1,1274038,20115
3,25,49,20,39,494,1,1,1274010,10950
1,42,60,22,50,81,4,1,1274060,75044
2,25,70,22,39,312,2,1,1274039,11216
3,25,49,20,39,504,1,1,1274006,10950
3,25,49,0,12,494,1,1,1273093,32205
4,21,23,6,40,1051,1,1,1273100,45373
3,25,83,29,46,494,3,1,1275004,2871
4,27,24,11,7,377,1,1,1275013,90027
4,27,23,15,12,468,1,1,1272980,33716
3,25,49,20,12,494,4,1,1273152,32832
3,25,49,0,12,504,1,1,1273094,32205
6,11,54,22,36,190,0,1,1273102,8322
3,25,49,0,39,1398,1,1,1272992,13209
5,10,43,22,52,1498,1,1,1272976,23106
3,25,49,20,7,494,1,1,1273040,91604
4,32,23,6,40,490,1,1,1272974,45373
0,28,36,22,11,996,1,1,1272961,19958
5,10,43,22,52,1329,1,1,1272975,23106
0,28,36,22,6,729,4,1,1272935,85749
4,21,24,11,18,1401,1,1,1272928,61250
4,27,24,11,7,468,1,1,1272926,90022
6,29,55,22,7,996,1,1,1272925,90027
2,25,35,22,50,312,3,1,1272923,78745
3,25,49,20,24,494,1,1,1272934,21224
5,10,43,22,50,903,4,1,1272931,75069
4,24,23,15,12,486,1,1,1272964,32311
2,25,35,22,39,279,1,1,1273030,10013
2,25,51,22,36,598,1,1,1272994,7416
3,25,49,20,50,504,4,1,1273012,79763
3,25,49,20,50,494,4,1,1273010,79763
4,21,24,11,48,598,1,1,1272562,57201
4,21,24,11,50,1080,1,1,1272488,77057
4,27,24,11,52,468,1,1,1272550,23831
3,25,49,26,14,504,3,1,1272508,96929
0,28,1,22,27,190,1,1,1272400,48124
3,25,49,1,12,504,1,1,1272458,32801
4,24,24,11,20,1288,0,1,1272469,66214
6,29,7,22,8,955,1,1,1274436,80132
0,28,1,22,7,967,4,1,1272502,91921
3,25,49,32,23,504,1,1,1272501,1030
6,6,55,22,12,996,1,1,1272509,32765
0,28,1,22,24,1498,3,1,1272507,21093
3,25,49,26,55,494,1,1,1272537,98371
4,27,40,3,23,31,1,1,1272530,2301
4,21,24,11,7,270,1,1,1272518,92545
8,25,21,22,28,309,2,1,1272612,55304
3,25,31,23,36,494,1,1,1272398,8302
6,6,54,22,46,198,4,1,1272631,2861
4,12,37,38,10,312,1,1,1272493,20002
3,25,83,28,7,494,3,1,1272655,92801
6,5,54,22,32,1247,1,1,1272503,28273
2,25,11,22,36,1498,1,1,1272894,8083
4,27,24,14,7,76,1,1,1272556,91367
3,25,49,35,50,1398,4,1,1272723,78225
1,19,60,22,24,1229,4,1,1272483,21222
6,5,55,22,6,955,1,1,1272722,85718
3,25,49,20,43,494,1,1,1274391,18704
3,25,49,35,50,494,4,1,1274434,77303
6,6,54,22,52,955,1,1,1272476,20181
4,25,37,25,7,489,3,1,1272468,95827
3,25,31,31,30,494,4,1,1272480,38654
3,25,31,21,36,504,4,1,1272399,8302
3,25,49,35,39,504,4,1,1274451,14075
4,21,24,11,40,724,0,1,1272505,43610
2,25,29,22,27,373,4,1,1272538,48188
4,26,40,3,7,468,1,1,1272482,92672
6,6,54,22,50,996,1,1,1272604,77084
3,25,49,35,50,504,4,1,1272597,77303
6,6,55,22,50,996,1,1,1272608,75766
4,26,37,38,18,1140,1,1,1272594,60445
3,25,49,35,50,494,1,1,1272589,75044
4,27,24,11,39,1070,1,1,1272567,11435
4,27,24,11,42,1139,4,1,1272564,97209
0,4,36,22,10,1341,1,1,1272549,20009
3,25,31,31,7,504,3,1,1272406,92165
0,4,72,22,50,1498,3,1,1272539,77242
3,25,49,20,38,1398,1,1,1272551,89149
3,25,49,0,50,504,4,1,1272866,76013
4,25,24,11,43,246,1,1,1272558,19512
2,25,26,22,12,729,1,1,1272864,33486
4,25,24,11,49,689,4,1,1272532,37738
2,25,45,22,39,729,1,1,1272523,11550
4,27,24,14,32,1080,1,1,1272516,27253
2,25,0,22,36,113,1,1,1272517,7928
3,25,83,28,43,504,3,1,1272525,17061
4,27,81,44,50,890,1,1,1272871,78641
3,25,49,0,50,494,4,1,1272868,76013
2,25,45,22,23,113,1,1,1272896,2124
4,24,24,11,46,955,4,1,1272891,2886
3,25,83,28,42,1398,4,1,1272878,97123
3,25,49,20,7,494,3,1,1272874,94597
3,25,49,0,56,494,1,1,1272872,54140
6,11,54,22,43,190,0,1,1272879,19468
3,25,31,31,29,494,1,1,1272883,64056
4,25,37,25,39,1220,3,1,1272880,11214
4,21,24,11,43,755,1,1,1272885,17702
3,25,49,0,50,504,4,1,1272906,76148
6,11,54,22,28,955,1,1,1272898,56678
4,25,24,11,50,1168,1,1,1272905,77044
4,25,24,11,50,377,1,1,1272904,77044
4,25,37,25,43,80,3,1,1272901,19106
4,25,24,11,50,409,3,1,1272903,77044
3,25,49,35,13,494,1,1,1272911,30180
6,6,54,22,32,1247,1,1,1272909,28138
4,27,24,11,7,246,1,1,1272917,95014
3,25,31,31,13,504,4,1,1276643,30080
6,11,54,22,28,1419,4,1,1272857,55118
3,25,31,31,32,504,1,1,1274972,27610
4,27,23,6,18,736,1,1,1276724,60445
3,25,49,20,39,504,1,1,1274969,10463
7,3,38,22,36,518,1,1,1282877,8820
4,21,23,15,19,666,1,1,1272842,46307
2,25,12,22,38,1419,1,1,1272443,89434
4,1,24,12,39,1230,1,1,1274449,10128
4,27,23,15,47,454,1,1,1274918,29483
3,25,31,31,13,504,1,1,1274964,30013
3,25,49,20,6,504,1,1,1274967,85051
4,27,23,15,8,28,1,1,1274974,80906
3,25,49,32,56,1398,1,1,1274424,54304
6,6,54,22,23,955,1,1,1272812,1108
4,27,37,38,0,489,3,1,1272789,9366
1,42,73,22,40,1242,1,1,1272797,43054
0,37,1,22,32,1498,1,1,1272841,28269
3,25,49,0,50,1398,1,1,1272452,78861
4,27,24,14,6,938,1,1,1272828,85629
4,21,23,15,30,673,1,1,1272823,39667
3,25,49,32,56,494,1,1,1274425,54304
4,1,37,38,2,1310,1,1,1272844,35983
3,25,31,23,24,504,3,1,1276553,20716
5,10,66,22,55,903,1,1,1272838,98270
0,28,36,22,7,1038,1,1,1274958,90001
10,26,34,22,40,17,1,1,1272455,45338
3,25,49,35,24,494,1,1,1274373,20716
8,25,21,22,22,1152,3,1,1274441,71112
3,25,49,32,24,1398,1,1,1274374,20716
4,25,24,11,12,1498,3,1,1274344,33713
6,5,55,22,21,1247,1,1,1272840,40212
3,25,49,26,52,1398,1,1,1272826,22427
4,7,46,42,39,312,1,1,1272825,14034
3,25,49,20,7,504,3,1,1272438,92708
6,6,55,22,52,198,4,1,1272820,22205
3,25,49,20,39,1398,1,1,1272821,10463
4,21,24,13,51,463,3,1,1272441,84118
2,25,22,22,27,279,1,1,1281256,49048
4,27,40,3,7,115,1,1,1272818,92532
4,21,81,44,7,798,3,1,1272817,92103
6,6,54,22,12,644,1,1,1272819,34983
4,25,37,25,40,1417,3,1,1281238,45415
3,25,31,23,39,494,4,1,1274337,10307
3,25,31,23,36,504,3,1,1272451,8872
4,27,40,3,12,489,3,1,1272798,33755
3,25,30,34,12,494,1,1,1272790,33428
6,6,55,22,47,955,1,1,1272799,29715
6,17,54,22,23,312,1,1,1272852,2045
3,25,49,0,24,504,3,1,1274804,21236
1,42,60,22,2,1071,1,1,1272424,36092
2,25,63,22,12,312,3,1,1274534,34434
1,42,73,22,40,600,1,1,1272805,44511
1,42,73,22,7,967,4,1,1272423,94530
4,21,37,38,27,242,1,1,1272422,48335
4,27,37,25,32,246,1,1,1272577,27513
6,5,54,22,12,1498,1,1,1272830,32092
0,4,87,22,18,1340,1,1,1272576,60014
6,11,54,22,27,579,1,1,1272574,48041
6,11,77,22,8,190,4,1,1272626,80030
2,25,0,22,15,1341,2,1,1272787,96822
4,27,24,14,41,831,1,1,1272810,73012
